TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes,Risk_Range,ATR_Range,ShouldAvoid,HighRisk,AvoidConsolidation,AvoidTrade
41.0,2024-12-12 03:35:00,BUY,2719.61,2716.16,2726.5100000000007,3.450000000000273,300,2719.06,2716.16,2718.1547301256223,2717.8257440610764,2717.055717638505,2662.4175760810344,1.2313039276517972,0.0452750183905706,0.9931248574392124,0,1,0.5,1.0,1,1,1,2024-12-12 05:15:00,2716.16,-3.450000000000273,-1.0,SL_HIT,3.0,3.0,2.900000000000091,0.1066329363401403,Small (0.1-0.15%),64.0,False,,0.6900000000000546,True,41.0,0.8299999999999272,1.6799999999998363,False,,0-5,0.8-1.0,False,False,False,False
42.0,2024-12-12 10:25:00,BUY,2713.71,2709.83,2721.4700000000003,3.880000000000109,1000,2713.34,2709.83,2712.495846473662,2712.4129872898907,2712.057519472927,2665.8681673248584,1.7689095618441195,0.0651841781857353,1.1962623631697773,0,1,0.5,1.0,1,1,1,2024-12-12 14:10:00,2709.83,-3.880000000000109,-1.0,SL_HIT,10.0,3.0,3.5100000000002183,0.1293432238522251,Small (0.1-0.15%),65.0,False,,2.0799999999999272,True,42.0,0.2200000000002546,4.110000000000127,False,,0-5,1.0-1.2,False,False,False,False
,2024-12-12 16:45:00,SELL,2708.46,2712.0,2701.38,3.539999999999964,1630,2712.0,2708.85,2710.0858951821856,2710.855362076616,2712.244182420988,2668.608038588145,1.6635885744840504,0.0614219362473158,0.786740319607158,0,0,0.0,0.3333333333333333,0,0,1,2024-12-12 17:15:00,2701.38,7.079999999999927,2.0,TP_HIT,16.0,3.0,3.150000000000091,0.1163022529407889,Small (0.1-0.15%),66.0,,,,,,,,,,0-5,<0.8,False,False,False,False
43.0,2024-12-13 03:20:00,BUY,2681.35,2679.3,2685.45,2.049999999999727,300,2681.13,2679.3,2680.7478745725257,2681.1725368375496,2682.5505203733096,2670.082104117574,1.0008501354436832,0.0373263518542407,1.0071358145869114,0,1,0.5,0.3333333333333333,0,0,1,2024-12-13 04:00:00,2679.3,-2.049999999999727,-1.0,SL_HIT,3.0,4.0,1.8299999999999272,0.0682492028269314,Very Small (<0.1%),67.0,True,55.0,11.420000000000073,True,43.0,4.230000000000018,2.019999999999982,False,,0-5,1.0-1.2,False,False,False,False
44.0,2024-12-13 10:50:00,BUY,2689.32,2684.98,2698.0000000000005,4.3400000000001455,1000,2688.99,2684.98,2687.7409098936523,2687.460757996918,2687.181524079364,2671.285538012682,1.650076565997879,0.0613566465127942,1.1171268100114289,0,0,0.0,1.0,1,1,1,2024-12-13 11:20:00,2684.98,-4.3400000000001455,-1.0,SL_HIT,10.0,4.0,4.009999999999764,0.1491083247809767,Small (0.1-0.15%),68.0,False,,-3.0100000000002183,False,44.0,8.929999999999836,2.75,False,,0-5,1.0-1.2,False,False,False,False
45.0,2024-12-13 16:55:00,BUY,2672.46,2668.55,2680.28,3.909999999999856,1630,2672.31,2668.55,2670.6214999967774,2669.49321671496,2671.21295532362,2671.3121634188665,1.8981027004806288,0.0710245504322096,0.9460093854833146,0,0,0.0,0.6666666666666666,1,0,1,2024-12-13 17:00:00,2668.55,-3.909999999999856,-1.0,SL_HIT,16.0,4.0,3.759999999999764,0.140694341542989,Small (0.1-0.15%),69.0,False,,0.4600000000000364,True,45.0,2.9600000000000364,2.7199999999998,False,,0-5,0.8-1.0,False,False,False,False
47.0,2024-12-16 10:25:00,BUY,2654.46,2651.97,2659.4400000000005,2.4900000000002365,1000,2653.94,2651.97,2653.0431146345,2652.740898832776,2652.6129571499823,2668.505911926796,1.276452640377145,0.0480870926808897,0.991063720586674,0,0,0.0,0.6666666666666666,1,1,0,2024-12-16 11:05:00,2651.97,-2.4900000000002365,-1.0,SL_HIT,10.0,0.0,1.9700000000002549,0.0742147178710643,Very Small (<0.1%),71.0,True,85.0,9.769999999999982,True,47.0,0.569999999999709,3.380000000000109,False,,0-5,0.8-1.0,False,False,False,False
48.0,2024-12-16 17:00:00,BUY,2663.07,2657.4,2674.4100000000003,5.670000000000073,1630,2661.9,2657.4,2661.0585260749467,2661.05621835754,2659.8372801664987,2667.8763734155045,1.9077537052272016,0.0716373848688619,1.2145099017635463,0,0,0.0,0.6666666666666666,1,1,0,2024-12-16 18:20:00,2657.4,-5.670000000000073,-1.0,SL_HIT,17.0,0.0,4.5,0.1689779089547026,Medium (0.15-0.2%),72.0,False,,-3.019999999999982,False,48.0,7.210000000000036,4.610000000000127,False,,5-10,1.2-1.5,False,False,False,False
49.0,2024-12-17 03:20:00,BUY,2652.71,2651.52,2655.09,1.1900000000000546,300,2652.68,2651.52,2652.3624714074112,2652.4749387745537,2652.9987947887657,2666.616782487687,0.7232796694050989,0.0272656894046126,0.9179025694385128,0,1,0.5,0.0,0,0,0,2024-12-17 04:10:00,2651.52,-1.1900000000000546,-1.0,SL_HIT,3.0,1.0,1.1599999999998545,0.0437288659521717,Very Small (<0.1%),73.0,True,45.0,5.860000000000127,True,49.0,1.7400000000002365,0.6199999999998909,False,,0-5,0.8-1.0,False,False,False,False
50.0,2024-12-17 10:15:00,SELL,2651.12,2654.64,2644.08,3.519999999999982,1000,2654.64,2651.34,2652.5567873773,2652.757252184508,2653.316617275424,2665.743299467173,1.5174084598638884,0.0572365060753149,1.114022802054447,0,0,0.0,0.0,0,0,0,2024-12-17 11:20:00,2654.64,-3.519999999999982,-1.0,SL_HIT,10.0,1.0,3.299999999999727,0.1244756932918814,Small (0.1-0.15%),74.0,True,95.0,18.08999999999969,True,50.0,3.25,1.1799999999998363,False,,0-5,1.0-1.2,False,False,False,False
52.0,2024-12-18 03:30:00,SELL,2645.3,2647.41,2641.080000000001,2.1099999999996726,300,2647.41,2645.88,2645.8645924064976,2645.6542456171883,2645.1796571422765,2662.40137522974,0.7305765889034046,0.0276179105925,0.8191319328663933,0,0,0.0,0.6666666666666666,1,1,0,2024-12-18 03:55:00,2647.41,-2.1099999999996726,-1.0,SL_HIT,3.0,2.0,1.5299999999997451,0.0578384304237608,Very Small (<0.1%),76.0,True,790.0,62.38000000000011,True,52.0,0.8899999999998727,1.0100000000002185,False,,0-5,0.8-1.0,False,False,False,False
,2024-12-18 16:45:00,SELL,2644.33,2647.6,2637.79,3.269999999999982,1630,2647.6,2645.62,2646.119477878818,2646.636986984583,2646.938338026879,2660.5225221961923,1.079021545835563,0.0408051017019647,1.0254649361618249,0,0,0.0,0.0,0,0,0,2024-12-18 18:35:00,2637.79,6.539999999999964,2.0,TP_HIT,16.0,2.0,1.9800000000000184,0.0748771900632681,Very Small (<0.1%),78.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
,2024-12-19 03:15:00,BUY,2592.13,2582.92,2610.55,9.210000000000036,300,2590.14,2582.92,2589.3408995049213,2592.5087434385864,2604.0475821431337,2656.5775541853664,2.9820173475908187,0.1150411957575746,0.771700400597332,0,1,0.5,0.0,0,0,0,2024-12-19 05:35:00,2610.55,18.42000000000008,2.0,TP_HIT,3.0,3.0,7.2199999999998,0.2785354129615335,Large (0.2-0.3%),79.0,,,,,,,,,,5-10,<0.8,False,False,False,False
54.0,2024-12-19 16:50:00,SELL,2604.95,2614.16,2586.53,9.210000000000036,1630,2614.16,2608.07,2610.720385550657,2614.018755796767,2616.006879246142,2651.1658469951976,2.3194278392192493,0.0890392460208161,1.206667705835172,0,0,0.0,0.0,0,0,0,2024-12-20 18:10:00,2614.16,-9.210000000000036,-1.0,SL_HIT,16.0,3.0,6.089999999999691,0.2337856772682658,Large (0.2-0.3%),81.0,False,,-7.390000000000327,False,54.0,4.680000000000291,2.0,False,,5-10,1.2-1.5,False,False,False,False
,2024-12-20 18:15:00,BUY,2613.84,2603.2,2635.120000000001,10.640000000000327,1630,2606.2,2603.2,2611.0464994953086,2608.2576966326887,2606.1066219284435,2639.8455781299326,2.946363566379432,0.1127216496181645,1.257136575127774,0,0,0.0,0.6666666666666666,1,1,0,2024-12-26 19:15:00,2635.120000000001,21.28000000000065,2.0,TP_HIT,18.0,4.0,3.0,0.1147736663299972,Small (0.1-0.15%),82.0,,,,,,,,,,10-15,1.2-1.5,False,False,False,False
55.0,2024-12-26 19:20:00,BUY,2634.85,2625.95,2652.65,8.900000000000091,1630,2627.23,2625.95,2631.777302059665,2629.323016052156,2627.976203515273,2630.660191157477,1.92030258328911,0.0728809071973398,1.0993653740488831,0,0,0.0,1.0,1,1,1,2024-12-27 13:10:00,2625.95,-8.900000000000091,-1.0,SL_HIT,19.0,3.0,1.2800000000002,0.048579615537894,Very Small (<0.1%),83.0,False,,-3.3299999999999272,False,55.0,1.75,4.889999999999873,False,,5-10,1.0-1.2,False,False,False,False
,2024-12-27 13:15:00,SELL,2627.22,2633.9,2613.859999999999,6.680000000000291,1000,2633.9,2631.21,2627.249558863785,2629.171622320629,2631.266554646145,2630.8692406911,1.4591653456910332,0.0555402800561442,0.9161192946510596,0,0,0.0,0.0,0,0,0,2024-12-27 18:30:00,2613.859999999999,13.360000000000582,2.0,TP_HIT,13.0,4.0,2.6900000000000546,0.1023895981303451,Small (0.1-0.15%),84.0,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
,2025-01-02 05:10:00,BUY,2629.59,2624.01,2640.75,5.579999999999927,300,2625.29,2624.01,2627.446613066689,2626.191908387483,2625.027902151813,2624.1167021210604,1.6385113799488464,0.0623105267341618,1.4935442728020327,0,0,0.0,1.0,1,1,1,2025-01-02 14:15:00,2640.75,11.159999999999854,2.0,TP_HIT,5.0,3.0,1.2799999999997451,0.0486767899178102,Very Small (<0.1%),86.0,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
58.0,2025-01-06 10:25:00,SELL,2631.47,2635.36,2623.689999999999,3.890000000000328,1000,2635.36,2633.31,2633.1463206371805,2634.425063078588,2636.894908284787,2633.318768318208,1.6597608602585914,0.0630735239337173,1.0853635563709076,0,0,0.0,0.0,0,0,0,2025-01-06 13:20:00,2635.36,-3.890000000000328,-1.0,SL_HIT,10.0,0.0,2.050000000000182,0.0779032251935299,Very Small (<0.1%),88.0,True,265.0,17.019999999999982,True,58.0,0.1900000000000545,2.3899999999998727,False,,0-5,1.0-1.2,False,False,False,False
59.0,2025-01-06 17:05:00,BUY,2647.83,2642.05,2659.3899999999994,5.779999999999745,1630,2646.7,2642.05,2645.005768062288,2643.5138021550083,2639.9464511782,2633.3881773836224,3.244582214502203,0.1225374066500569,1.164595581443282,0,1,0.5,1.0,1,1,1,2025-01-06 17:25:00,2642.05,-5.779999999999745,-1.0,SL_HIT,17.0,0.0,4.649999999999636,0.1756155040164828,Medium (0.15-0.2%),89.0,True,1435.0,13.159999999999854,True,59.0,0.7300000000000182,2.2100000000000364,False,,5-10,1.0-1.2,False,False,False,False
,2025-01-07 03:15:00,SELL,2635.24,2636.24,2633.24,1.0,300,2636.24,2635.26,2635.773821650687,2635.6688979746164,2635.5056526414523,2633.5518640891346,0.6594714181430624,0.0250250989717468,0.7935457277155711,0,1,0.5,1.0,1,1,1,2025-01-07 04:20:00,2633.24,2.0,2.0,TP_HIT,3.0,1.0,0.9799999999995634,0.0371882636875413,Very Small (<0.1%),90.0,,,,,,,,,,0-5,<0.8,False,False,False,False
60.0,2025-01-07 10:35:00,SELL,2643.22,2646.78,2636.099999999999,3.5600000000004,1000,2646.78,2644.15,2644.592742326071,2643.293266192158,2640.4835599955068,2633.8513689823926,1.5357274396720886,0.0581006287661295,1.002342459975148,0,0,0.0,1.0,1,1,1,2025-01-07 15:05:00,2646.78,-3.5600000000004,-1.0,SL_HIT,10.0,1.0,2.630000000000109,0.0994998524526944,Very Small (<0.1%),91.0,False,,1.199999999999818,True,60.0,1.389999999999873,4.0,False,,0-5,1.0-1.2,False,False,False,False
,2025-01-07 17:00:00,BUY,2652.86,2647.68,2663.2200000000007,5.180000000000291,1630,2652.05,2647.68,2650.4743556949807,2648.688165419734,2646.13908998382,2634.7647015664616,2.143080246454195,0.0807837671966932,1.2761728733968742,0,0,0.0,1.0,1,1,1,2025-01-07 17:50:00,2663.2200000000007,10.360000000000582,2.0,TP_HIT,17.0,1.0,4.370000000000346,0.16472787859142,Medium (0.15-0.2%),92.0,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
61.0,2025-01-08 03:50:00,BUY,2649.85,2647.49,2654.57,2.360000000000128,300,2649.8,2647.49,2649.357151634975,2649.2167561620618,2649.4320684980567,2636.1376570573866,0.9374615594944706,0.0353779104286835,1.019416561980643,0,1,0.5,0.6666666666666666,1,0,1,2025-01-08 05:40:00,2647.49,-2.360000000000128,-1.0,SL_HIT,3.0,2.0,2.3100000000004,0.08717474574034,Very Small (<0.1%),93.0,True,450.0,20.15000000000009,True,61.0,2.840000000000145,1.800000000000182,False,,0-5,1.0-1.2,False,False,False,False
62.0,2025-01-08 10:15:00,BUY,2651.75,2648.93,2657.3900000000003,2.820000000000164,1000,2651.41,2648.93,2650.1072794157635,2649.1486217036822,2648.547183333675,2637.0190631970813,1.1728312915035608,0.0442285770341684,1.278710471957034,0,0,0.0,1.0,1,1,1,2025-01-08 15:25:00,2648.93,-2.820000000000164,-1.0,SL_HIT,10.0,2.0,2.480000000000018,0.0935231450928638,Very Small (<0.1%),94.0,True,100.0,20.67000000000008,True,62.0,2.25,3.300000000000182,False,,0-5,1.2-1.5,False,False,False,False
,2025-01-08 16:45:00,BUY,2652.05,2647.1,2661.9500000000007,4.950000000000273,1630,2650.85,2647.1,2649.9236149527314,2650.2160574553727,2650.9977687787323,2637.908092659977,1.7517501888577467,0.066052683352793,1.173468482692261,0,0,0.0,0.3333333333333333,0,0,1,2025-01-08 18:00:00,2661.9500000000007,9.900000000000546,2.0,TP_HIT,16.0,2.0,3.75,0.1414000490186836,Small (0.1-0.15%),95.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
63.0,2025-01-09 03:45:00,BUY,2662.94,2661.2,2666.4200000000005,1.7400000000002365,300,2662.92,2661.2,2662.459831204616,2662.103633516469,2661.219665058433,2640.1166561946256,0.7698719860280215,0.028910602042405,0.6900409261493167,1,1,1.0,1.0,1,1,1,2025-01-09 04:10:00,2661.2,-1.7400000000002365,-1.0,SL_HIT,3.0,3.0,1.7200000000002549,0.0645902648952005,Very Small (<0.1%),96.0,True,405.0,15.289999999999964,True,63.0,3.549999999999727,6.630000000000109,False,,0-5,<0.8,False,False,False,False
,2025-01-09 10:20:00,BUY,2659.63,2658.27,2662.3500000000004,1.360000000000127,1000,2659.45,2658.27,2659.074818161944,2658.905490382489,2658.9768984063053,2641.468831701726,1.0907073220117889,0.0410097390242924,0.9578301366599068,0,0,0.0,0.6666666666666666,1,0,1,2025-01-09 10:35:00,2662.3500000000004,2.7200000000002547,2.0,TP_HIT,10.0,3.0,1.1799999999998363,0.0443670736154967,Very Small (<0.1%),97.0,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
64.0,2025-01-09 17:20:00,BUY,2675.21,2671.72,2682.1900000000005,3.4900000000002365,1630,2674.55,2671.72,2673.8224737938062,2672.501164754909,2669.804689372731,2643.267560321144,1.9388911349980764,0.0724762218666226,0.979055977944434,0,0,0.0,1.0,1,1,1,2025-01-09 18:00:00,2671.72,-3.4900000000002365,-1.0,SL_HIT,17.0,3.0,2.830000000000382,0.1057860878211573,Small (0.1-0.15%),98.0,True,1165.0,10.5,True,64.0,1.099999999999909,1.2899999999999636,False,,0-5,0.8-1.0,False,False,False,False
65.0,2025-01-10 03:45:00,SELL,2668.86,2671.27,2664.0400000000004,2.4099999999998545,300,2671.27,2669.6,2669.827425992695,2669.902629950307,2669.773366819041,2645.5242041019783,0.8346103845566699,0.0312721680626435,1.0231253680712191,0,1,0.5,0.6666666666666666,0,1,1,2025-01-10 05:05:00,2671.27,-2.4099999999998545,-1.0,SL_HIT,3.0,4.0,1.6700000000000728,0.062573533268889,Very Small (<0.1%),99.0,True,745.0,4.900000000000091,True,65.0,4.509999999999764,2.3299999999999272,False,,0-5,1.0-1.2,False,False,False,False
,2025-01-10 10:25:00,BUY,2675.54,2674.22,2678.1800000000003,1.3200000000001637,1000,2675.41,2674.22,2674.919695528241,2674.327008142601,2673.458823728804,2647.407472924624,1.0182024124713895,0.0380559592632287,1.0910412681360642,0,0,0.0,1.0,1,1,1,2025-01-10 10:45:00,2678.1800000000003,2.6400000000003274,2.0,TP_HIT,10.0,4.0,1.1900000000000546,0.0444770027732739,Very Small (<0.1%),100.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
66.0,2025-01-10 16:45:00,BUY,2679.46,2674.87,2688.6400000000003,4.5900000000001455,1630,2677.6,2674.87,2678.129013721561,2679.1096421648813,2679.2093989621176,2649.2609937283933,1.9457020377655496,0.0726154537767143,1.3147305848325548,0,0,0.0,0.3333333333333333,0,0,1,2025-01-10 17:05:00,2674.87,-4.5900000000001455,-1.0,SL_HIT,16.0,4.0,2.730000000000018,0.1018862009509385,Small (0.1-0.15%),101.0,True,80.0,18.550000000000185,True,66.0,7.470000000000255,0.9800000000000182,False,,0-5,1.2-1.5,False,False,False,False
67.0,2025-01-13 04:00:00,BUY,2692.67,2686.17,2705.67,6.5,300,2692.15,2686.17,2690.5896253749884,2690.1644667663363,2689.8138907793063,2653.733213932995,1.5336137669672172,0.0569551325252339,0.960257665889427,0,0,0.0,1.0,1,1,1,2025-01-13 05:05:00,2686.17,-6.5,-1.0,SL_HIT,4.0,0.0,5.980000000000018,0.2220843994993823,Large (0.2-0.3%),102.0,False,,-1.2699999999999818,False,67.0,0.0700000000001637,1.7699999999999818,False,,5-10,0.8-1.0,False,False,False,False
68.0,2025-01-13 10:15:00,BUY,2689.78,2686.91,2695.520000000001,2.8700000000003456,1000,2688.66,2686.91,2687.289455391276,2686.6615099606424,2686.8788795750534,2655.7029781288247,1.3926897256543087,0.0517770868120927,1.003289608610838,0,0,0.0,0.6666666666666666,1,0,1,2025-01-13 11:35:00,2686.91,-2.8700000000003456,-1.0,SL_HIT,10.0,0.0,1.75,0.0650610830625553,Very Small (<0.1%),103.0,False,,-0.0700000000001637,False,68.0,1.1900000000000546,4.720000000000255,False,,0-5,1.0-1.2,False,False,False,False
69.0,2025-01-13 18:50:00,BUY,2673.63,2664.59,2691.71,9.039999999999964,1630,2672.4,2664.59,2669.791552268205,2669.67133954599,2672.485031030856,2657.416349756903,3.229641705737762,0.1207961350574971,1.114642476102947,0,0,0.0,0.6666666666666666,1,0,1,2025-01-13 19:25:00,2664.59,-9.039999999999964,-1.0,SL_HIT,18.0,0.0,7.809999999999945,0.2921122219604039,Large (0.2-0.3%),104.0,False,,1.7300000000000182,True,69.0,0.4600000000000364,7.199999999999818,False,,5-10,1.0-1.2,False,False,False,False
,2025-01-14 03:20:00,BUY,2665.6,2663.15,2670.4999999999995,2.449999999999818,300,2665.58,2663.15,2664.289450655393,2663.0214470441274,2662.2765966211955,2657.7661015849344,0.9834238624135658,0.0368931521013492,0.9578001746049918,0,0,0.0,1.0,1,1,1,2025-01-14 04:40:00,2670.4999999999995,4.899999999999636,2.0,TP_HIT,3.0,1.0,2.4299999999998363,0.0911614645858281,Very Small (<0.1%),105.0,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
70.0,2025-01-14 10:15:00,BUY,2669.08,2667.33,2672.58,1.75,1000,2669.02,2667.33,2669.0140242434672,2669.8352330842813,2669.9360308936634,2658.6193499266933,1.3511478178317202,0.0506222300504938,0.9755633570220874,0,0,0.0,0.3333333333333333,0,0,1,2025-01-14 11:30:00,2667.33,-1.75,-1.0,SL_HIT,10.0,1.0,1.6900000000000546,0.0633176974837792,Very Small (<0.1%),106.0,True,55.0,14.309999999999944,True,70.0,1.639999999999873,1.930000000000291,False,,0-5,0.8-1.0,False,False,False,False
71.0,2025-01-14 16:45:00,SELL,2667.24,2670.07,2661.579999999999,2.830000000000382,1630,2670.07,2667.28,2668.5618274294857,2668.244912056461,2668.2231250807545,2659.2031902933736,1.756003988619995,0.0658359948343604,1.132464767272371,0,0,0.0,1.0,1,1,1,2025-01-14 17:00:00,2670.07,-2.830000000000382,-1.0,SL_HIT,16.0,1.0,2.789999999999964,0.1046025104602497,Small (0.1-0.15%),107.0,True,35.0,7.379999999999654,True,71.0,0.2399999999997817,1.9299999999998363,False,,0-5,1.0-1.2,False,False,False,False
72.0,2025-01-15 03:20:00,SELL,2675.48,2679.22,2668.0000000000005,3.7399999999997817,300,2679.22,2676.12,2676.475724156462,2676.1218837007464,2674.5277618110417,2660.405683456641,1.048319806472962,0.0391824945980893,0.96328875290588,0,0,0.0,1.0,1,1,1,2025-01-15 09:55:00,2679.22,-3.7399999999997817,-1.0,SL_HIT,3.0,2.0,3.099999999999909,0.1158670593687827,Small (0.1-0.15%),108.0,False,,-1.3099999999999454,False,72.0,1.1599999999998545,4.0300000000002,False,,0-5,0.8-1.0,False,False,False,False
,2025-01-15 10:35:00,BUY,2682.24,2679.12,2688.48,3.119999999999891,1000,2682.04,2679.12,2680.9196173196133,2679.048490137621,2676.943615821898,2661.428392186455,1.166539328757089,0.0434912360100919,1.1888723058836934,0,0,0.0,1.0,1,1,1,2025-01-15 13:45:00,2688.48,6.239999999999782,2.0,TP_HIT,10.0,2.0,2.9200000000000728,0.1088642328799836,Small (0.1-0.15%),109.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
73.0,2025-01-15 16:55:00,SELL,2684.56,2687.3,2679.0799999999995,2.7400000000002365,1630,2687.3,2685.2,2685.537609719391,2685.916570250853,2685.408299019588,2662.81300783134,1.3659543304127912,0.0508818700424945,0.924959080142514,0,0,0.0,0.6666666666666666,0,1,1,2025-01-15 17:30:00,2687.3,-2.7400000000002365,-1.0,SL_HIT,16.0,2.0,2.100000000000364,0.0782251095151668,Very Small (<0.1%),110.0,True,65.0,7.769999999999982,True,73.0,0.3099999999999454,1.0,False,,0-5,0.8-1.0,False,False,False,False
